出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總計,流動負債,非流動負債,負債總計,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總計,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"114/01/03","113","3","4906","正文","15285024.00","7845835.00","23130859.00","9612194.00","380451.00","9992645.00","4277426.00","--","5753275.00","2634096.00","133799.00","--","12798596.00","--","--","339618.00","13138214.00","--","12148800.00","0.00","29.92"
"114/01/03","113","3","4912","聯德控股-KY","4564081.00","3459135.00","8023216.00","2780072.00","1425708.00","4205780.00","621934.00","--","1463061.00","1592370.00","56234.00","--","3733599.00","--","--","83837.00","3817436.00","--","0.00","0.00","60.03"
"114/01/03","113","3","4915","致伸","37207961.00","13737799.00","50945760.00","26651598.00","3822108.00","30473706.00","4660328.00","--","2581358.00","11570356.00","-656059.00","--","18155983.00","--","--","2316071.00","20472054.00","0.00","0.00","0.00","38.96"
"114/01/03","113","3","4916","事欣科","2045061.00","1451840.00","3496901.00","1007736.00","526507.00","1534243.00","983789.00","--","644895.00","297322.00","36652.00","0.00","1962658.00","--","--","--","1962658.00","0.00","0.00","0.00","19.95"
"114/01/03","113","3","4919","新唐","17065169.00","13650526.00","30715695.00","9102367.00","5511813.00","14614180.00","4197653.00","--","6997593.00","5751547.00","-845278.00","--","16101515.00","--","--","--","16101515.00","--","0.00","0.00","38.36"
"114/01/03","113","3","4927","泰鼎-KY","7053196.00","13650528.00","20703724.00","8987669.00","5303669.00","14291338.00","1899380.00","--","2405304.00","1957554.00","121182.00","--","6383420.00","--","--","28966.00","6412386.00","--","0.00","0.00","33.61"
"114/01/03","113","3","4930","燦星網","7369481.00","4979612.00","12349093.00","3289868.00","2647222.00","5937090.00","800000.00","--","1785848.00","914196.00","-215488.00","--","3284556.00","--","--","3127447.00","6412003.00","0.00","0.00","0.00","41.06"
"114/01/03","113","3","4934","太極","1310805.00","1631158.00","2941963.00","690546.00","197359.00","887905.00","2250000.00","--","342927.00","-179621.00","-437164.00","--","1976142.00","--","--","77916.00","2054058.00","--","0.00","0.00","8.78"
"114/01/03","113","3","4935","茂林-KY","6897509.00","4065161.00","10962670.00","1899174.00","688915.00","2588089.00","1288641.00","--","2348423.00","4675331.00","62186.00","--","8374581.00","--","--","--","8374581.00","--","0.00","0.00","64.99"
"114/01/03","113","3","4938","和碩","478781039.00","155869299.00","634650338.00","351141216.00","51902718.00","403043934.00","26631881.00","--","84577792.00","87741170.00","-1194425.00","0.00","197756418.00","--","--","33849986.00","231606404.00","0.00","0.00","0.00","74.26"
"114/01/03","113","3","4942","嘉彰","6624015.00","4469370.00","11093385.00","1949897.00","274021.00","2223918.00","1423676.00","--","2820346.00","4892655.00","-272568.00","--","8864109.00","--","--","5358.00","8869467.00","--","0.00","0.00","62.26"
"114/01/03","113","3","4943","康控-KY","1098756.00","1431305.00","2530061.00","1578920.00","469786.00","2048706.00","1216944.00","--","320338.00","-766798.00","-354216.00","--","416268.00","--","--","65087.00","481355.00","0.00","0.00","0.00","3.42"
"114/01/03","113","3","4949","有成精密","1818276.00","215088.00","2033364.00","475079.00","38480.00","513559.00","671521.00","--","555557.00","324865.00","-32138.00","--","1519805.00","--","--","--","1519805.00","0.00","361500.00","0.00","22.73"
"114/01/03","113","3","4952","凌通","2259943.00","843320.00","3103263.00","700052.00","164896.00","864948.00","1088158.00","--","141967.00","1038959.00","-30769.00","--","2238315.00","--","--","--","2238315.00","--","0.00","0.00","20.57"
"114/01/03","113","3","4956","光鋐","1449741.00","1336321.00","2786062.00","539217.00","535791.00","1075008.00","1004082.00","--","389185.00","318478.00","-691.00","--","1711054.00","--","--","--","1711054.00","--","0.00","0.00","17.04"
"114/01/03","113","3","4958","臻鼎-KY","128373385.00","131312111.00","259685496.00","71999856.00","43598788.00","115598644.00","9566525.00","--","40473763.00","54763831.00","-1312756.00","-257489.00","103233874.00","--","--","40852978.00","144086852.00","0.00","0.00","2093000.00","108.15"
"114/01/03","113","3","4960","誠美材","9808265.00","4728215.00","14536480.00","5413096.00","166144.00","5579240.00","5719588.00","--","588871.00","3056985.00","-408204.00","--","8957240.00","--","--","--","8957240.00","0.00","0.00","0.00","15.66"
"114/01/03","113","3","4961","天鈺","17124267.00","8312306.00","25436573.00","3110186.00","458863.00","3569049.00","1212545.00","--","8543309.00","7717686.00","80118.00","-7307.00","17546351.00","--","--","4321173.00","21867524.00","0.00","0.00","214850.00","144.96"
"114/01/03","113","3","4967","十銓","9117150.00","465995.00","9583145.00","5401283.00","145322.00","5546605.00","863633.00","--","2238007.00","977536.00","-7301.00","-35335.00","4036540.00","--","--","--","4036540.00","0.00","5228276.00","1400000.00","47.51"
"114/01/03","113","3","4968","立積","2942417.00","481382.00","3423799.00","1001539.00","98899.00","1100438.00","906825.00","--","705909.00","708221.00","2406.00","--","2323361.00","--","--","--","2323361.00","--","7326.00","0.00","25.62"
"114/01/03","113","3","4976","佳凌","1943573.00","1111230.00","3054803.00","377155.00","164233.00","541388.00","1406900.00","--","1188455.00","-8138.00","-38641.00","-35161.00","--","--","--","--","2513415.00","--","0.00","1357000.00","18.04"
"114/01/03","113","3","4977","眾達-KY","3158568.00","2337793.00","5496361.00","1398860.00","141654.00","1540514.00","801898.00","--","2109120.00","1018989.00","25840.00","--","3955847.00","--","--","0.00","3955847.00","--","0.00","0.00","49.33"
"114/01/03","113","3","4989","榮科","2051302.00","705306.00","2756608.00","547379.00","107778.00","655157.00","1377765.00","--","324451.00","314373.00","84862.00","--","2101451.00","--","--","--","2101451.00","--","0.00","0.00","15.25"
"114/01/03","113","3","4994","傳奇","1388648.00","153143.00","1541791.00","384869.00","4449.00","389318.00","663834.00","--","157115.00","331415.00","109.00","--","1152473.00","--","--","--","1152473.00","0.00","0.00","0.00","17.36"
